"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step')]",336,3,7568-7579-7613-7636-7647-7670-7681-7704-7715-7738-7772-7783-7806-7840-7851-7874-7908-7919-7942-7976-7987-8044-8055-8078-8112-8123-8146-8177-8180-8191-8192-8248-8259-8282-8293-8316-8327-8350-8381-8384-8395-8396-8463-8486-8520-8531-8554-8928-9302-9336-9370-9551-10084-10118-10152-10186-10288-10390-10560-10594-10730-10934-10968-11308-11342-11376-11410-11478-11512-11546-11580-11614-11716-11784-11818-11920-11988-12022-12090-12124-12464-12498-12532-12566-12600-12702-12736-12770-12781-12940-12974-13008-13076-13110-13144-13178-13212-13246-13280-13348-13382-13416-13450-13688-13801-13892-13960-14130-14232-14300-14334-14606-14909-14912-14923-14924-14943-14958-14977-14992-15011-15026-15060-15079-15093-15094-15113-15116-15127-15128-15147-15162-15196-15215-15230-15264-15283-15297-15298-15317-15320-15331-15332-15366-15400-15434-15468-15487-15502-15521-15524-15535-15536-15570-15589-15604-15623-15638-15672-15706-15725-15728-15739-15740-15759-15808-15827-15842-15861-15876-15895-15910-16269-16283-16317-16439-16488-16521-16522-16677-16692-16896-17100-17134-17459-17493-17507-17527-17530-17541-17697-17731-17746-17768-17916-17950-17972-18105-18120-18154-18176-18275-18290-18324-18358-18584-18717-18720-18731-18788-18887-18921-18955-18970-18992-19091-19106-19125-19140-19174-19196-19261-19295-19310-19329-19344-19363-19378-19411-19465-19514-19533-19548-19582-19873-19907-19921-19990-20012-20023-20077-20111-20145-20179-20194-20216-20315-20330-20349-20364-20383-20398-20431-20485-20534-20568-20602-20624-20635-20723-20738-20757-20772-20791-20806-21032-21043-21097-21236-21247-21301-21335-21369-21403-21418-21440-21451-21588-21607-21622-21644-21655-21743-21758-21792-21826-21848-21859-21913-21947-21962-21996-22015-22030-31603-31822-32827-32978-33012-33643-33862-34017-34032-34066-34168-34221-34236-34867-34882-35052-35086-35207-35222-35241-35256-35343-35377-35392-35411-35426-35460-35887-36038-36057-36227-36242-36261-36276-36363-36412-36431-36548-36616-36635-36650-36684-
"[('G 09', 'Over-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",324,4,14734-14768-14802-14836-14904-14938-14972-15006-15142-15176-15346-15516-15958-15992-16026-16162-16196-16366-16536-17182-17216-17352-17386-17556-18372-18406-18576-19596-22112-22316-22418-22452-22520-22554-22656-22690-22792-22996-23030-23166-23200-23234-23302-23438-23710-23744-23914-23948-23982-24050-24118-24152-24186-24220-24254-24322-24356-24390-24424-24594-24798-24934-25002-25036-25070-25240-25274-25376-25410-25444-25512-25546-25580-25614-25818-25920-25954-26056-26090-26158-26260-26294-26328-26396-26430-26464-26600-26634-26770-26804-26940-27008-27042-27110-27280-27314-27348-27382-27450-27484-27552-27620-27654-27790-27824-27960-27994-28300-28334-28368-28402-28470-28504-28606-28640-28674-28810-28844-28980-29014-29184-29388-29422-29456-29490-29524-29558-29592-29626-29660-29694-29728-29762-29796-29830-29864-29898-29932-29966-30000-30034-30068-30102-30136-30170-30204-30238-30272-30306-30340-30374-30408-30442-30476-30510-30544-30612-30646-30680-30714-30748-30782-30816-30850-30884-30918-30952-30986-31020-31054-31088-31122-31156-31190-31224-31258-31292-31326-31360-31394-31428-31462-31496-31530-31564-31598-31632-31666-31700-31734-31768-31836-31870-31904-31938-31972-32006-32040-32074-32108-32142-32176-32210-32244-32278-32312-32346-32380-32414-32448-32482-32516-32550-32584-32618-32652-32686-32720-32754-32788-32856-32890-32958-33026-33060-33094-33128-33162-33196-33230-33264-33298-33332-33366-33400-33468-33502-33536-33570-33604-33638-33672-33706-33774-33808-33842-33876-33910-33944-33978-34046-34148-34182-34250-34284-34318-34352-34420-34454-34488-34522-34556-34590-34692-34726-34760-34828-34896-34930-34964-34998-35100-35270-35304-35338-35372-35406-35474-35508-35542-35610-35644-35678-35712-35746-35780-35814-35848-35882-35916-35950-36120-36154-36188-36222-36324-36358-36392-36494-36630-36664-36698-40370-41390-41492-41526-41560-41594-42614-42716-42750-42784-42818-43600-43634-43736-43770-43838-43872-43906-43940-43974-44008-44042-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step')]",279,5,8792-8803-8837-8905-8996-9007-9109-9197-9200-9211-9268-9279-9313-9347-9401-9404-9415-9472-9483-9506-9517-9605-9608-9619-9642-9653-9687-9721-9755-10016-10027-10050-10095-10129-10217-10231-10254-10299-10333-10421-10424-10435-10458-10503-10537-10639-10662-10707-10843-10866-10877-10911-10945-10979-11237-11240-11251-11285-11319-11353-11441-11455-11489-11557-11645-11659-11682-11727-11761-11852-11863-11886-11897-11931-11965-12053-12056-12067-12135-12169-12461-12475-12509-12577-12665-12668-12679-12713-12747-12883-12906-12917-12951-12985-13073-13087-13155-13189-13291-13359-13393-13685-13699-13733-13767-13889-13903-13926-13937-13971-14093-14096-14107-14175-14209-14311-14379-14413-14617-16133-16136-16147-16148-16167-16182-16201-16250-16337-16340-16351-16352-16371-16405-16420-16425-16454-16541-16544-16555-16556-16575-16590-16609-16624-16629-16658-16745-16748-16759-16760-16779-16794-16813-16828-16862-16949-16952-16963-16964-16983-16998-17017-17032-17066-17357-17360-17371-17372-17391-17406-17425-17474-17561-17564-17575-17576-17595-17610-17629-17644-17678-17765-17779-17780-17799-17814-17833-17848-17882-17969-17983-17984-18003-18018-18037-18052-18173-18187-18188-18207-18222-18241-18256-18581-18595-18596-18630-18649-18664-18698-18785-18799-18800-18834-18853-18868-18902-18989-19003-19004-19038-19057-19072-19193-19207-19208-19227-19242-19276-19397-19412-19431-19446-19480-19805-19819-19820-19854-19888-20009-20024-20043-20092-20213-20228-20247-20262-20296-20417-20432-20451-20466-20500-20621-20636-20670-20704-21029-21044-21078-21112-21233-21248-21282-21316-21437-21452-21486-21520-21641-21656-21675-21690-21724-21845-21860-21879-21894-21928-
"[('NSG_2', 'OverVoltage'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",271,6,1173-2363-3548-3553-4738-4745-4752-5928-5935-5942-15316-15322-15512-15513-15514-15515-15523-15525-15526-15716-15719-15723-15727-15734-22663-22697-22731-22761-22765-22772-22799-22829-22833-22840-22863-22867-22874-22901-22908-22935-22942-22965-22969-22976-22999-23003-23010-23033-23037-23044-23067-23071-23077-23078-23112-23135-23145-23146-23180-23203-23207-23214-23237-23248-23853-23860-23887-23921-23928-23955-23962-23989-24019-24023-24030-24053-24091-24098-24125-24131-24132-24159-24165-24166-24193-24200-24223-24227-24234-24284-24301-24302-24318-24336-24369-24370-24397-24404-24427-24431-24438-25039-25043-25050-25111-25117-25118-25145-25151-25152-25179-25185-25186-25213-25220-25243-25247-25254-25304-25307-25338-25341-25355-25372-25375-25383-25389-25390-25417-25423-25424-25447-25451-25458-25508-25526-25542-25559-25560-25579-25593-25594-25621-25651-26233-26324-26327-26341-26342-26358-26361-26369-26375-26376-26392-26395-26403-26409-26410-26437-26443-26444-26528-26531-26562-26565-26573-26579-26580-26599-26607-26614-26641-26648-26732-26735-26766-26783-26784-26803-26811-26817-26818-26852-27412-27415-27423-27429-27430-27548-27551-27566-27585-27593-27599-27600-27619-27627-27633-27634-27752-27770-27786-27789-27797-27803-27804-27831-27837-27838-27956-27959-27974-27990-27993-28001-28007-28008-28035-28041-28042-28602-28605-28613-28619-28620-28772-28775-28790-28806-28809-28817-28824-28979-29010-29013-29027-29028-29180-29183-29191-29198-29225-29231-29232-29255-30518-31556-31618-32576-32808-33828-34083-34117-35004-35341-35375-35409-35443-36361-36535-36569-36603-36667-39044-40200-41084-41220-42240-42444-43464-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage')]",243,7,22324-22358-22369-22392-22403-22426-22437-22528-22539-22562-22573-22607-22630-22641-22698-22709-22732-22743-22766-22777-22800-22811-22834-22845-22902-22913-22936-22947-22970-22981-23015-23038-23049-23106-23117-23140-23151-23174-23185-23208-23219-23253-23616-23627-23650-23661-23786-23797-23820-23831-23865-23956-23967-23990-24001-24024-24035-24069-24126-24160-24171-24194-24205-24228-24239-24273-24330-24364-24375-24409-24432-24443-24466-24477-24806-24817-24840-24851-24874-24885-24976-24987-25010-25021-25044-25055-25078-25089-25146-25180-25191-25214-25225-25248-25259-25282-25293-25350-25384-25395-25429-25452-25463-25486-25497-25565-25588-25599-25622-25633-25656-25667-25690-25701-26007-26030-26041-26064-26075-26098-26109-26166-26211-26234-26245-26268-26279-26302-26313-26370-26381-26404-26438-26449-26472-26483-26506-26517-26574-26585-26608-26619-26642-26653-26676-26687-26710-26721-26789-26812-26823-26846-26857-26880-26891-26914-26925-27186-27220-27231-27254-27265-27288-27299-27322-27333-27390-27401-27435-27458-27469-27492-27503-27526-27537-27594-27639-27662-27673-27696-27707-27730-27741-27798-27832-27843-27866-27877-27900-27911-27934-28002-28013-28036-28047-28070-28081-28104-28115-28138-28149-28410-28421-28444-28455-28478-28489-28512-28523-28546-28557-28614-28625-28659-28682-28693-28716-28727-28761-28829-28852-28863-28886-28897-28920-28931-28954-28965-29022-29033-29067-29090-29101-29124-29135-29158-29260-29271-29294-29305-29339-29362-29373-
"[('G 05', 'Over-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",216,8,143-177-347-517-551-687-721-823-857-891-993-1027-1061-1163-1197-1265-1299-1367-1503-1537-1639-1707-1741-1877-1911-2013-2047-2183-2217-2353-2387-2421-2455-2659-2727-2761-2931-3033-3067-3101-3203-3237-3271-3373-3407-3441-3543-3577-3611-3645-3679-3747-3917-4053-4087-4121-4223-4257-4393-4427-4461-4563-4597-4631-4665-4733-4767-4801-4835-4937-5073-5107-5243-5277-5311-5413-5447-5481-5583-5617-5651-5685-5753-5787-5821-5855-5923-5957-5991-6025-6127-6161-6263-6297-6331-6433-6467-6501-6603-6637-6671-6705-6773-6807-6841-6875-6943-6977-7011-7045-7147-7181-7215-7351-7385-7419-7555-7589-7759-7827-8133-8337-8507-8575-8677-8779-8847-9017-9323-9697-9867-10377-10513-10717-10887-11057-11227-11567-11737-11907-12077-12587-12723-12757-13777-13913-14117-14695-14797-14865-14967-15001-15137-15171-15341-15545-15579-15715-15749-15987-16021-16157-16191-16327-16361-16429-16599-16735-16769-16939-17177-17211-17313-17347-17381-17551-17619-17755-17789-17959-18163-18367-18401-18503-18571-18775-18809-18979-19183-19591-19693-19795-19999-20203-20849-20883-21019-29825-30335-32205-32443-32511-32647-33463-33565-33837-33871-34347-34517-34687-35367-35673-36013-36455-36523-36591-
"[('G 05', 'Over-Speed')]",196,9,7-41-211-585-755-789-925-959-1095-1129-1231-1605-1775-1809-1945-1979-2115-2149-2285-2319-2625-2795-2829-2965-2999-3135-3169-3305-3339-3475-3509-3815-3849-3985-4019-4155-4189-4325-4359-4495-4529-4699-5005-5039-5175-5209-5345-5379-5515-5549-5719-6093-6195-6229-6365-6399-6535-6569-6739-7113-7283-7453-7521-7623-7691-7725-7793-7861-7895-7929-7963-7997-8031-8065-8099-8167-8201-8235-8269-8303-8371-8405-8439-8473-8643-8711-8745-8813-8881-8915-8949-8983-9051-9085-9119-9153-9187-9221-9255-9289-9391-9425-9459-9493-9561-9595-9629-9663-9731-9833-9901-9935-9969-10003-10071-10105-10139-10173-10207-10241-10275-10309-10343-10411-10445-10479-10581-10615-10649-10683-10751-10819-10853-10921-11023-11091-11125-11159-11193-11261-11295-11329-11363-11431-11465-11499-11533-11601-11635-11669-11703-11771-11839-11873-11941-12043-12111-12247-12281-12315-12349-12383-12451-12485-12519-12553-12621-12655-12689-12791-12859-12893-12961-13063-13131-13471-13505-13539-13573-13675-13709-13743-13811-13879-13981-14083-14151-14321-16701-17517-17891-19727-20101-20917-21291-29349-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage')]",195,10,14946-14957-14980-14991-15014-15025-15048-15059-15082-15150-15161-15184-15195-15218-15229-15252-15263-15286-15365-15399-15422-15433-15456-15467-15490-15501-15558-15569-15592-15603-15626-15637-15660-15671-15694-15796-15830-15841-15875-15909-16204-16215-16238-16272-16408-16419-16442-16453-16476-16487-16578-16646-16657-16691-16714-16782-16827-16850-16861-16895-16918-16997-17020-17031-17054-17065-17088-17099-17122-17133-17405-17473-17496-17632-17643-17666-17677-17700-17745-17802-17847-17881-17904-17949-18017-18051-18085-18119-18142-18210-18221-18255-18289-18312-18323-18357-18618-18629-18652-18663-18686-18697-18765-18822-18833-18856-18867-18924-18935-18958-19026-19037-19060-19105-19139-19162-19173-19275-19298-19309-19332-19343-19377-19434-19468-19479-19502-19547-19570-19581-19853-19944-19989-20046-20057-20091-20114-20125-20159-20182-20193-20250-20261-20284-20295-20329-20352-20363-20386-20454-20465-20499-20522-20533-20556-20567-20590-20601-20669-20692-20703-20737-20760-20805-21066-21100-21111-21145-21179-21202-21270-21315-21338-21349-21417-21519-21553-21576-21587-21678-21689-21712-21723-21746-21757-21780-21791-21825-21893-21916-21927-21950-21961-21984-21995-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed')]",166,11,1856-2060-2264-2275-3080-3284-3295-3488-4304-4508-4712-5369-5528-5732-6548-6559-6752-23480-23613-23628-23647-23662-23684-23749-23783-23798-23832-23888-23899-23919-23953-23987-24002-24089-24092-24103-24104-24123-24157-24206-24293-24296-24307-24308-24327-24342-24376-24410-24704-24769-24803-24818-24837-24852-24886-24908-24919-24939-24973-24988-25022-25056-25109-25112-25123-25124-25143-25177-25192-25226-25260-25313-25316-25327-25328-25347-25362-25381-25396-25430-25517-25532-25566-25600-25634-25928-25939-25959-25993-26008-26042-26076-26129-26132-26143-26144-26163-26197-26212-26246-26280-26333-26336-26347-26348-26367-26382-26401-26450-26484-26537-26552-26586-26605-26620-26654-26755-26824-27149-27152-27163-27164-27183-27217-27232-27266-27300-27353-27356-27367-27368-27387-27421-27470-27504-27557-27572-27606-27625-27640-27674-27708-27775-27844-27878-28048-28373-28387-28388-28407-28441-28456-28490-28524-28577-28592-28626-28645-28694-28728-28849-28864-28898-29068-29102-29272-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed')]",131,12,224-428-439-632-643-836-847-1040-1051-22389-22423-22438-22460-22593-22608-22627-22642-22664-22729-22778-22797-22812-22831-22846-22868-22879-22899-22914-22933-22948-22967-22968-22982-23001-23016-23035-23050-23069-23072-23083-23084-23103-23137-23152-23186-23220-23866-24021-24036-24070-24225-24361-24380-24429-24463-24871-25041-25075-25090-25294-25398-25400-25483-25498-25520-25531-25585-25668-25687-25702-26110-26314-26469-26503-26518-26540-26551-26688-26707-26722-26744-26892-26911-26926-27319-27334-27489-27523-27538-27560-27571-27693-27727-27742-27764-27829-27931-27946-27968-27979-28033-28101-28116-28135-28150-28376-28543-28558-28580-28591-28713-28747-28762-28795-28932-28951-28966-28988-28999-29053-29121-29136-29155-29170-29192-29203-29257-29306-29325-29340-29359-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed')]",115,13,5889-6059-6909-7079-8541-9765-10785-10955-10989-11805-11975-12009-12145-12179-12825-12995-13029-13165-13199-13233-13301-13335-13369-13403-13437-13641-13845-14015-14049-14185-14219-14253-14355-14389-14423-14457-14491-14525-14559-14593-14627-15477-15647-15681-15851-15885-16497-16667-16837-16871-16905-17041-17075-17109-17687-17721-17857-17925-18061-18095-18129-18231-18265-18299-18537-18707-18741-18877-18911-19047-19081-19115-19251-19285-19319-19421-19455-19489-19761-19897-19931-19965-20067-20135-20237-20271-20305-20441-20475-20509-20611-20645-20679-20951-20985-21087-21121-21155-21189-21257-21325-21461-21495-21563-21631-21665-21699-21733-21835-21869-21903-28125-28941-29145-29315-
"[('G 04', 'Over-Speed'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_C')]",104,14,22073-22107-22141-22175-22243-22277-22413-22549-22583-22685-22719-22957-23025-23093-23229-23263-23297-23433-23569-23705-23739-23875-24045-24181-24249-24385-24419-24453-24555-24589-24623-24657-24691-24725-24759-24827-24861-24895-24997-25065-25133-25269-25405-25439-25473-25541-25575-25609-25643-25711-25745-25779-25813-25847-25881-25915-25949-26017-26051-26085-26221-26255-26289-26425-26459-26595-26629-26663-26799-26833-26935-26969-27003-27037-27071-27105-27173-27207-27241-27275-27411-27445-27479-27683-27751-27853-27955-27989-28023-28227-28295-28431-28465-28533-28635-28669-28771-28873-28975-29009-29043-29179-29213-29247-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)')]",99,15,1447-1453-1487-1493-1516-1550-1651-1657-1697-1720-1861-1882-1924-2052-2059-2065-2128-2332-2671-2677-2717-2740-2881-2902-2944-3072-3079-3085-3148-3352-3901-3922-3964-4092-4099-4105-4168-4372-5112-5119-5188-5392-8784-8787-8789-8797-8988-8993-9027-10008-10013-10047-10591-10727-11271-11373-11387-11407-11543-11577-11611-11747-11815-12495-12563-12597-12631-12733-12767-12835-13753-13787-13821-13836-13855-16124-16127-16135-16141-16169-16175-16199-16328-16331-16339-16345-16373-16493-16573-16867-17348-17351-17359-17365-17393-17593-18091-18613-23633-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",91,16,14831-15035-15069-15205-15239-15273-15307-15375-15409-15443-15613-15783-15817-16055-16089-16225-16259-16293-16395-16463-16531-16565-16633-16803-16973-17007-17245-17279-17415-17449-17483-17585-17653-17823-18027-18197-18435-18469-18605-18639-18673-18843-19013-19217-19387-19625-19659-19829-19863-20033-20407-20815-21053-21223-21427-22787-22821-22855-22923-22991-23807-23841-23977-24011-24113-24215-25031-25201-25235-26357-26493-26561-27309-27377-27513-27581-27615-27649-27887-27921-28261-28329-28499-28601-28703-28805-28839-29077-42983-43425-44037-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",74,17,31572-31742-31776-32626-32637-32773-32796-32830-32841-32932-32966-32977-33000-33011-33045-33612-33646-33657-33782-33827-33850-33963-33986-34020-34031-34122-34133-34156-34167-34190-34201-34224-34235-34269-34632-34677-34802-34847-34881-34949-35017-35040-35051-35142-35153-35176-35187-35210-35221-35255-35346-35357-35380-35414-35425-35448-35822-35856-35867-35992-36026-36037-36071-36162-36196-36207-36241-36411-36434-36604-36615-36717-44050-44061-
"[('NSG_1', 'OverVoltage')]",71,18,1289-1312-1397-2467-2473-2507-2513-2515-2536-3691-3697-3737-3752-3760-4921-4942-4984-6132-8580-8583-8585-8587-8593-8614-8619-8637-8737-9804-9809-9861-9877-9959-11028-11033-11067-11101-11121-11203-12291-12393-12427-12442-13515-13583-13617-13632-13651-13666-15920-15931-15937-15954-15965-15971-15999-16029-17144-17147-17155-17161-17189-17195-17219-18368-18371-18379-18385-18409-18413-19633-24585-
"[('G 01', 'Out of Step')]",65,19,7364-7375-7398-7409-7432-7443-7466-7500-7511-7534-8656-8690-8724-8758-11036-11172-12294-12328-12362-12396-13484-13552-13586-13620-14705-14708-14719-14720-14773-14788-14807-14822-14841-14856-14875-14889-14890-15932-16031-16079-16113-17255-17303-17323-17337-18479-18493-18513-18516-18527-18547-18561-19604-19669-19717-19737-19740-19751-19771-20828-20839-20893-20927-20941-20995-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",55,20,2256-10761-10897-11917-11985-12034-12801-13005-16535-16543-16549-16743-16747-16753-16947-17555-17563-17569-17767-17773-17967-17977-18168-18575-18583-18783-18787-18793-18987-19188-19807-19813-20007-21027-21228-23883-23917-23985-24121-24155-24393-24937-25107-25141-25175-25209-25315-25413-25923-25957-26127-26161-26229-26433-27249-
"[('NSG_1', 'OverVoltage'),('G 01', 'Out of Step')]",55,21,8588-8599-8622-8633-8701-9812-9823-9857-9891-11047-11070-11081-11115-11149-12257-12260-12271-12305-12339-13481-13495-13529-13563-15929-15943-15944-15963-16012-16046-17153-17156-17167-17168-17187-17221-17241-17270-18377-18380-18391-18392-18426-18445-18460-18494-19601-19615-19616-19635-19650-19684-20825-20840-20874-20908-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'OverFrequency')]",42,22,7602-7817-7885-8010-8021-8214-8225-8418-8429-8497-10356-11274-12158-13042-13722-14538-15045-15351-15354-15388-15555-15691-15705-15762-15773-15774-15864-16235-17935-19071-19159-19513-19842-19975-20080-20281-20318-20587-21485-21542-21610-36567-
"[('G 09', 'Over-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",38,23,7356-14870-15040-15210-15244-15380-15550-16060-16264-16400-16434-16570-17250-17284-17454-17590-18440-18474-18610-19630-19664-20820-20854-24458-25478-25648-26498-26668-26838-27518-27688-27858-28028-28538-28708-28878-29048-29218-
"[('NSG_1', 'OverVoltage'),('G 01', 'Under-Speed')]",37,24,1244-2468-3692-4916-6140-23443-23458-24648-24667-24682-25724-25789-25808-25823-25838-25857-25872-25906-26948-26959-26979-27013-27028-27062-27081-27096-27130-28169-28172-28183-28184-28203-28218-28237-28305-28320-28354-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('NSG_3', 'OverFrequency')]",31,25,8860-8871-9030-9041-9064-9075-9234-9245-9449-10061-10265-10469-10571-10673-10696-10741-11523-11693-12543-16181-16385-16386-18086-18615-18819-19839-20058-20655-21063-21267-21471-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",29,26,5947-7160-25551-26571-26741-26756-26775-26790-27591-27761-27776-27795-27810-27965-27980-27999-28014-28611-28781-28796-28830-28985-29000-29019-29034-29189-29204-29223-29238-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverFrequency')]",28,27,9098-9132-9574-9710-9778-10220-10322-10492-10764-11002-13790-13824-14028-14198-14436-14640-16303-16711-16915-16930-17867-18071-18683-19400-20227-21505-21554-21709-
"[('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage')]",27,28,14742-14753-14776-14787-14821-14844-14855-14878-15966-16000-16034-16068-17190-17258-17269-18482-19638-19706-19774-19785-20862-20873-20896-20930-20964-20998-21009-
"[('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage')]",25,29,22188-22222-22233-23457-24647-24670-24681-25826-25837-25860-25871-25894-25905-27027-27050-27061-27095-27118-27129-28206-28240-28274-28285-28308-28319-
"[('G 04', 'Over-Speed'),('Load_A'),('Load_B')]",23,30,18333-18945-19149-19353-19523-19557-20169-20339-20373-20543-20577-20713-20747-20781-21359-21393-21529-21597-21767-21801-21937-21971-22005-
"[('G 04', 'Over-Speed'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_C')]",22,31,22039-22209-22311-22345-22379-22447-22481-23059-23127-23331-23365-23399-23467-23501-23603-23637-24487-24521-24929-25099-25983-26153-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage')]",22,32,23525-23548-23559-23582-23593-23718-23729-23752-23763-23922-24137-24738-24749-24772-24783-24942-24953-25157-25962-25973-26177-27197-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverVoltage(1)')]",20,33,10101-10628-10832-11648-12872-16284-16318-17508-17542-18732-18766-18936-19922-19956-20126-20160-21146-21180-21350-21384-
"[('G 05', 'Over-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",19,34,109-381-415-1401-2251-2557-2591-2897-3883-4971-7487-8609-10037-13947-14899-30403-31729-34857-42677-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverFrequency'),('NSG_3', 'UnderVoltage')]",19,35,16170-16374-16589-16623-16680-16884-17394-17439-17462-17598-17609-17711-17734-18006-18108-18153-18278-19230-21213-
"[('G 09', 'Over-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",19,36,22350-22826-22928-23098-23506-23676-24492-25206-26226-26566-27416-28436-32822-33434-34216-34794-35202-35236-43804-
"[('NSG_2', 'OverVoltage'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",19,37,22931-22953-23111-23139-23849-24257-24321-24447-25356-25587-27755-28994-31415-32949-35307-36599-36633-38661-42537-
"[('G 09', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",19,38,38942-39112-39146-40098-40166-40268-41152-41186-41288-42138-42206-42410-42512-43362-43396-43430-43498-43532-43668-
