"[('G 01', 'Out of Step'),('NSG_2', 'OverVoltage'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('Load 12A_UF')]",2,324,36105-36275-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 23A_UF'),('Load 24A_UF'),('Load 16A_UF')]",2,325,36327-36429-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'UnderVoltage'),('Load 23A_UF'),('Load 20A_UF')]",2,326,36343-36547-
"[('G 05', 'Over-Speed'),('Load 20A_UF'),('Load 25A_UF'),('Load 03A_UF'),('Load 26A_UF')]",2,327,37305-37577-
"[('G 05', 'Over-Speed'),('Load 20A_UF'),('Load 23A_UF'),('Load 12A_UF'),('Load 08A_UF')]",2,328,37475-38495-
"[('G 05', 'Over-Speed'),('Load 20A_UF'),('Load 08A_UF'),('Load 07A_UF'),('Load 29A_UF')]",2,329,37781-43391-
"[('G 05', 'Over-Speed'),('Load 20A_UF'),('Load 12A_UF'),('Load 07A_UF'),('Load 08A_UF')]",2,330,37815-38291-
"[('G 05', 'Over-Speed'),('Load 20A_UF'),('Load 08A_UF'),('Load 25A_UF'),('Load 07A_UF')]",2,331,39991-43153-
"[('G 09', 'UV'),('Load 29A_UF'),('Load 25A_UF'),('Load 23A_UF'),('Load 28A_UF')]",2,332,40234-41254-
"[('G 09', 'UV'),('Load 20A_UF'),('Load 08A_UF'),('Load 07A_UF'),('Load 12A_UF')]",2,333,41356-42342-
"[('G 05', 'Over-Speed'),('Load 20A_UF'),('Load 23A_UF'),('Load 08A_UF'),('Load 07A_UF')]",2,334,41725-41759-
"[('G 05', 'Over-Speed'),('Load 20A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 08A_UF')]",2,335,41827-42133-
"[('G 09', 'UV'),('Load 29A_UF'),('Load 29B_UF'),('Load 29C_UF'),('Load 08A_UF')]",2,336,42002-43192-
"[('G 05', 'Over-Speed'),('Load 20A_UF'),('Load 23A_UF'),('Load 12A_UF'),('Load 07A_UF')]",2,337,42235-43459-
"[('G 09', 'UV'),('Load 25A_UF'),('Load 08A_UF'),('Load 29A_UF'),('Load 07A_UF')]",2,338,42546-43566-
"[('G 09', 'UV'),('Load 25A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 26A_UF')]",2,339,42580-43702-
"[('NSG_3', 'UnderVoltage'),('G 01', 'Out of Step'),('NSG_1', 'UnderVoltage(1)')]",2,340,43857-44016-
"[('G 02', 'UV'),('G 01', 'Under-Speed')]",1,341,31-
"[('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage')]",1,342,54-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed')]",1,343,235-
"[('NSG_2', 'UnderFrequency'),('G 02', 'UV'),('G 03', 'UV'),('G 08', 'UV'),('G 10', 'Over-Speed')]",1,344,445-
"[('G 05', 'Over-Speed'),('Load 07A_UF'),('Load 08A_UF'),('Load 04A_UF'),('Load 15A_UF')]",1,345,483-
"[('G 02', 'UV'),('G 03', 'Over-Speed'),('G 10', 'Over-Speed'),('G 08', 'Over-Speed'),('G 06', 'Over-Speed')]",1,346,581-
"[('Load 24A_UF'),('Load 24B_UF'),('Load 24C_UF'),('Load 24D_UF'),('NSG_2', 'OverVoltage'",1,347,649-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 21A_UF'),('Load 29A_UF'),('Load 28A_UF'",1,348,653-
"[('G 05', 'Over-Speed'),('Load 12A_UF'),('Load 23A_UF'),('Load 07A_UF'),('Load 08A_UF')]",1,349,687-
"[('NSG_2', 'OverVoltage'),('G 10', 'Over-Speed'),('G 01', 'Under-Speed'),('NSG_3', 'OverVoltage(1)'),('G 09', 'UV')]",1,350,902-
"[('NSG_2', 'OverVoltage'),('G 03', 'UV'),('G 02', 'UV'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage')]",1,351,1085-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 29A_UF'),('Load 16A_UF'),('Load 28A_UF')]",1,352,1173-
"[('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Under-Speed'),('NSG_1', 'UnderVoltage')]",1,353,1255-
"[('G 02', 'Over-Speed'),('G 03', 'Over-Speed'),('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('G 06', 'Over-Speed')]",1,354,1293-
"[('G 05', 'Over-Speed'),('Load 12A_UF'),('Load 04A_UF'),('Load 23A_UF'),('Load 08A_UF')]",1,355,1367-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 18A_UF'),('Load 24A_UF'),('Load 21A_UF')]",1,356,1673-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage'",1,357,1686-
"[('G 05', 'Over-Speed'),('Load 07A_UF'),('Load 08A_UF'),('Load 12A_UF'),('Load 23A_UF')]",1,358,1877-
"[('G 02', 'UV'),('G 03', 'UV'),('G 10', 'Over-Speed'),('G 01', 'Under-Speed'),('Load 07A_UF')]",1,359,2179-
"[('G 02', 'UV')]",1,360,2213-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_1', 'OverFrequency'),('NSG_2', 'OverVoltage'),('G 10', 'Over-Speed')]",1,361,2244-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 08A_UF'),('Load 07A_UF')]",1,362,2366-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load 28A_UF')]",1,363,2448-
"[('G 02', 'UV'),('NSG_1', 'OverVoltage'),('G 01', 'Under-Speed'),('G 03', 'UV')]",1,364,2479-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_1', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage')]",1,365,2502-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 21A_UF'),('Load 12A_UF'),('Load 08A_UF')]",1,366,2591-
"[('G 10', 'Over-Speed'),('G 08', 'Over-Speed'),('G 03', 'Over-Speed'),('G 07', 'Over-Speed'),('G 04', 'Over-Speed')]",1,367,2738-
"[('G 02', 'UV'),('NSG_1', 'OverVoltage'),('NSG_2', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('G 03', 'UV')]",1,368,2887-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 12A_UF'),('Load 21A_UF'),('Load 24A_UF')]",1,369,2897-
"[('NSG_3', 'OverFrequency'),('NSG_2', 'OverFrequency(1)')]",1,370,2923-
"[('NSG_2', 'UnderFrequency'),('NSG_1', 'OverVoltage(1)')]",1,371,3146-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 07A_UF')]",1,372,3407-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 16A_UF')]",1,373,3553-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 08A_UF')]",1,374,3645-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_1', 'OverVoltage'),('G 01', 'Under-Speed'),('Load 20A_UF')]",1,375,3703-
"[('NSG_1', 'OverVoltage'),('G 10', 'Over-Speed'),('G 01', 'Under-Speed'),('NSG_3', 'OverVoltage(1)'),('G 09', 'UV')]",1,376,3742-
"[('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 12A_UF'),('Load 29A_UF')]",1,377,3883-
"[('G 05', 'Over-Speed'),('Load 16A_UF'),('Load 18A_UF'),('Load 27A_UF'),('Load 04A_UF')]",1,378,4291-
"[('NSG_3', 'OverFrequency')]",1,379,4351-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 29A_UF'),('Load 07A_UF'),('Load 28A_UF')]",1,380,4427-
"[('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 29A_UF'),('Load 28A_UF')]",1,381,4597-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('G 01', 'Under-Speed'),('Load 08A_UF')]",1,382,4746-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 23A_UF'),('Load 29A_UF'),('Load 28A_UF')]",1,383,4752-
"[('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Under-Speed'),('NSG_1', 'UnderVoltage'),('Load 20A_UF')]",1,384,4927-
"[('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)')]",1,385,4950-
"[('NSG_1', 'OverFrequency'),('G 02', 'UV'),('G 03', 'UV'),('G 08', 'UV'),('G 10', 'Over-Speed')]",1,386,4963-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('NSG_3', 'UnderVoltage')]",1,387,5165-
"[('NSG_3', 'UnderFrequency')]",1,388,5167-
"[('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 08A_UF'),('Load 23A_UF')]",1,389,5447-
"[('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 25A_UF'),('Load 07A_UF'),('Load 03A_UF')]",1,390,5481-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('G 04', 'Under-Speed')]",1,391,5562-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 02', 'UV'),('G 03', 'UV'),('Load 08A_UF')]",1,392,5573-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load 20A_UF')]",1,393,5766-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 20A_UF'),('Load 26A_UF'),('Load 23A_UF')]",1,394,5928-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 23A_UF')]",1,395,5935-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load 20A_UF'),('Load 29A_UF')]",1,396,5947-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('G 02', 'UV'),('G 03', 'UV')]",1,397,5981-
"[('NSG_1', 'UnderFrequency'),('NSG_3', 'UnderFrequency(1)')]",1,398,6187-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 21A_UF'),('Load 24A_UF'),('Load 08A_UF')]",1,399,6331-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 29A_UF'),('Load 23A_UF')]",1,400,6336-
"[('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 25A_UF'),('Load 04A_UF')]",1,401,6433-
"[('G 02', 'Over-Speed'),('G 03', 'Over-Speed'),('NSG_1', 'UnderVoltage'),('NSG_2', 'UnderVoltage(1)'),('NSG_3', 'UnderVoltage(2)')]",1,402,6488-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 02', 'UV'),('G 03', 'UV'),('NSG_3', 'UnderVoltage')]",1,403,6593-
"[('G 04', 'Under-Speed'),('G 07', 'UV'),('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 23A_UF')]",1,404,6692-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 02', 'UV'),('G 03', 'UV'),('NSG_3', 'UnderVoltage(1)')]",1,405,6797-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 26A_UF'),('Load 03A_UF'),('Load 28A_UF')]",1,406,7215-
"[('G 05', 'Over-Speed'),('G 04', 'UV'),('Load 20A_UF'),('Load 20B_UF'),('Load 20C_UF')]",1,407,7317-
"[('NSG_3', 'OverVoltage')]",1,408,7390-
"[('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('G 09', 'UV')]",1,409,7413-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 07A_UF'),('Load 08A_UF'),('Load 12A_UF')]",1,410,7555-
"[('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 26A_UF'),('Load 07A_UF')]",1,411,7657-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('G 03', 'Out of Step'),('G 04', 'Out of Step'),('G 05', 'Out of Step')]",1,412,8089-
"[('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 21A_UF'),('Load 23A_UF')]",1,413,8133-
"[('G 01', 'Out of Step'),('NSG_1', 'OverVoltage'),('NSG_3', 'OverVoltage(1)')]",1,414,8673-
"[('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 25A_UF'),('Load 03A_UF')]",1,415,8677-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 23A_UF'),('Load 12A_UF'),('Load 03A_UF')]",1,416,8779-
"[('G 02', 'Over-Speed'),('G 03', 'UV'),('G 08', 'UV'),('G 10', 'UV'),('NSG_1', 'OverFrequency')]",1,417,8877-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'",1,418,8939-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 21A_UF'),('Load 24A_UF'),('Load 25A_UF')]",1,419,9323-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('G 09', 'UV')]",1,420,9453-
"[('G 04', 'Over-Speed'),('G 07', 'Over-Speed'),('G 09', 'Over-Speed'),('G 10', 'Over-Speed'),('G 02', 'Under-Speed')]",1,421,9490-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverFrequency'),('NSG_3', 'OverFrequency(1)'),('G 03', 'UV')]",1,422,9744-
"[('G 05', 'Over-Speed'),('Load 12A_UF'),('Load 08A_UF'),('Load 04A_UF'),('Load 07A_UF')]",1,423,9867-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 03A_UF'),('Load 08A_UF'),('Load 04A_UF')]",1,424,10037-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverFrequency'),('NSG_3', 'UnderVoltage'",1,425,10367-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'UnderFrequency'),('NSG_1', 'OverFrequency')]",1,426,10526-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 20A_UF'),('Load 25A_UF'),('Load 03A_UF')]",1,427,10761-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('G 02', 'Over-Speed'),('G 03', 'Over-Speed'),('G 04', 'Under-Speed')]",1,428,10900-
"[('NSG_1', 'OverFrequency'),('NSG_3', 'OverFrequency(1)'),('G 02', 'UV'),('G 03', 'UV'),('G 08', 'UV')]",1,429,11289-
"[('G 02', 'Over-Speed'),('G 10', 'Over-Speed'),('G 08', 'Over-Speed'),('G 03', 'Over-Speed'),('G 09', 'Over-Speed')]",1,430,11357-
"[('NSG_1', 'UnderFrequency'),('NSG_2', 'OverVoltage')]",1,431,11418-
"[('NSG_1', 'UnderFrequency')]",1,432,11826-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 25A_UF'),('Load 03A_UF'),('Load 04A_UF')]",1,433,11917-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('NSG_3', 'OverVoltage(2)'),('Load 07A_UF')]",1,434,12087-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('NSG_3', 'OverFrequency'),('G 09', 'UV')]",1,435,12203-
"[('G 05', 'Over-Speed'),('Load 04A_UF'),('Load 18A_UF'),('Load 03A_UF'),('Load 15A_UF')]",1,436,12417-
"[('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 23A_UF'),('Load 07A_UF'),('Load 25A_UF')]",1,437,12723-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 23A_UF'),('Load 21A_UF'),('Load 24A_UF')]",1,438,12801-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 25A_UF'),('Load 03A_UF'),('Load 20A_UF')]",1,439,12937-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('NSG_3', 'OverVoltage(2)'),('Load 20A_UF')]",1,440,13107-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('Load 25A_UF'),('Load 26A_UF')]",1,441,13277-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('G 03', 'UV'),('G 01', 'Out of Step'),('Load 04A_UF')]",1,442,13427-
"[('G 02', 'UV'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage')]",1,443,13597-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 08A_UF'),('Load 07A_UF'),('Load 12A_UF')]",1,444,13777-
"[('G 02', 'UV'),('NSG_3', 'UnderVoltage'),('G 03', 'UV'),('NSG_1', 'UnderVoltage(1)'),('NSG_2', 'OverVoltage')]",1,445,13858-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 25A_UF'),('Load 03A_UF')]",1,446,14025-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 25A_UF'),('Load 03A_UF'),('G 01', 'Out of Step'",1,447,14161-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 25A_UF'),('G 01', 'Out of Step'),('Load 08A_UF')]",1,448,14365-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('NSG_3', 'UnderVoltage'),('G 03', 'UV'),('Load 12A_UF')]",1,449,14470-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('Load 25A_UF'),('Load 23A_UF')]",1,450,14501-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV')]",1,451,14504-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('G 03', 'UV'),('G 02', 'UV')]",1,452,14515-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('G 01', 'Out of Step')]",1,453,14516-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverFrequency'),('NSG_3', 'UnderVoltage'),('Load 07A_UF')]",1,454,14572-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('Load 29A_UF')]",1,455,14583-
"[('G 04', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 25A_UF'),('Load 26A_UF')]",1,456,14661-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'UnderFrequency'),('Load 20A_UF'),('Load 29A_UF')]",1,457,14674-
"[('G 09', 'Over-Speed'),('Load 23A_UF'),('Load 20A_UF'),('Load 21A_UF'),('Load 25A_UF')]",1,458,14700-
"[('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 09', 'UV'),('Load 28A_UF'),('Load 28B_UF')]",1,459,14703-
"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('G 09', 'UV'),('Load 29A_UF'),('Load 29B_UF')]",1,460,14737-
"[('NSG_3', 'OverVoltage'),('G 01', 'Out of Step')]",1,461,14754-
"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load 29A_UF')]",1,462,14975-
"[('G 09', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 26A_UF'),('Load 03A_UF')]",1,463,15040-
"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('G 04', 'UV'),('G 02', 'UV'),('G 03', 'UV')]",1,464,15111-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 12A_UF'),('Load 21A_UF')]",1,465,15239-
"[('G 09', 'Over-Speed'),('Load 12A_UF'),('Load 23A_UF'),('Load 07A_UF'),('Load 20A_UF')]",1,466,15244-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 12A_UF')]",1,467,15307-
"[('NSG_2', 'OverVoltage'),('Load 18A_UF'),('Load 25A_UF'),('Load 03A_UF'),('Load 08A_UF')]",1,468,15322-
"[('NSG_2', 'OverVoltage'),('NSG_3', 'OverVoltage(1)'),('G 09', 'UV'),('Load 24A_UF'),('Load 24B_UF')]",1,469,15349-
"[('G 09', 'Over-Speed'),('Load 07A_UF'),('Load 12A_UF'),('Load 08A_UF'),('Load 25A_UF')]",1,470,15380-
"[('G 09', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 23A_UF'),('Load 12A_UF')]",1,471,15414-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 20A_UF'),('Load 28A_UF'),('Load 12A_UF')]",1,472,15512-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 24A_UF'),('Load 20A_UF'),('Load 21A_UF')]",1,473,15513-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 28A_UF'),('Load 23A_UF'),('Load 25A_UF')]",1,474,15523-
"[('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load 28A_UF'),('Load 28B_UF'),('Load 28C_UF')]",1,475,15529-
"[('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 03A_UF'),('Load 04A_UF')]",1,476,15579-
"[('G 09', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load 12A_UF'),('Load 08A_UF'),('Load 07A_UF')]",1,477,15584-
"[('G 10', 'Over-Speed'),('G 01', 'Out of Step'),('NSG_2', 'OverVoltage'),('NSG_3', 'UnderVoltage'),('Load 04A_UF')]",1,478,15606-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 20A_UF'),('Load 04A_UF')]",1,479,15716-
"[('G 09', 'Over-Speed'),('NSG_2', 'OverVoltage'),('G 03', 'UV'),('G 04', 'UV'),('G 07', 'UV')]",1,480,15720-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 04A_UF'),('Load 29A_UF')]",1,481,15723-
"[('G 09', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 28A_UF'),('Load 25A_UF')]",1,482,15754-
"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('G 09', 'UV'),('Load 28A_UF'),('Load 28B_UF')]",1,483,15927-
"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('NSG_1', 'OverVoltage'),('G 09', 'UV'),('Load 29A_UF')]",1,484,15995-
"[('NSG_1', 'OverFrequency'),('G 10', 'Over-Speed'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('Load 29A_UF')]",1,485,16017-
"[('G 09', 'Over-Speed'),('Load 12A_UF'),('Load 25A_UF'),('Load 04A_UF'),('Load 03A_UF')]",1,486,16026-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 08A_UF'),('Load 07A_UF')]",1,487,16055-
"[('G 05', 'Over-Speed'),('Load 12A_UF'),('Load 04A_UF'),('Load 08A_UF'),('Load 07A_UF')]",1,488,16123-
"[('G 09', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 29A_UF')]",1,489,16128-
"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('G 02', 'UV'),('G 04', 'UV'),('G 03', 'UV')]",1,490,16131-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 12A_UF'),('Load 23A_UF'),('Load 07A_UF')]",1,491,16230-
"[('G 09', 'Over-Speed'),('Load 12A_UF'),('Load 07A_UF'),('Load 08A_UF'),('Load 04A_UF')]",1,492,16264-
"[('G 05', 'Over-Speed'),('Load 12A_UF'),('Load 29A_UF'),('Load 07A_UF'),('Load 28A_UF')]",1,493,16361-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('Load 16A_UF'),('Load 15A_UF')]",1,494,16369-
"[('G 09', 'Over-Speed'),('Load 12A_UF'),('Load 20A_UF'),('Load 07A_UF'),('Load 08A_UF')]",1,495,16400-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 26A_UF'),('Load 28A_UF')]",1,496,16531-
"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV')]",1,497,16539-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 25A_UF'),('Load 20A_UF'),('Load 03A_UF')]",1,498,16549-
"[('G 09', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 25A_UF'),('Load 28A_UF')]",1,499,16740-
"[('G 09', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load 12A_UF'),('Load 07A_UF'),('Load 08A_UF')]",1,500,16774-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load 28A_UF')]",1,501,16830-
"[('G 09', 'Over-Speed'),('NSG_2', 'OverVoltage'),('G 04', 'UV'),('G 07', 'UV'),('G 03', 'UV')]",1,502,16944-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 24A_UF'),('Load 21A_UF'),('Load 23A_UF')]",1,503,16957-
"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Out of Step')]",1,504,17151-
"[('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 09', 'UV'),('Load 28A_UF'),('Load 29A_UF')]",1,505,17185-
"[('NSG_1', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'OverVoltage(1)')]",1,506,17236-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 23A_UF'),('Load 03A_UF')]",1,507,17279-
"[('G 05', 'Over-Speed'),('Load 03A_UF'),('Load 08A_UF'),('Load 25A_UF'),('Load 04A_UF')]",1,508,17313-
"[('G 05', 'Over-Speed'),('Load 12A_UF'),('Load 04A_UF'),('Load 23A_UF'),('Load 15A_UF')]",1,509,17347-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 23A_UF'),('Load 12A_UF'),('Load 21A_UF')]",1,510,17352-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('Load 23A_UF'),('Load 25A_UF')]",1,511,17389-
